account_id;client_id;product_code;product_name;opened_at;closed_at;status
A1010303;C102425;DC;Дебетовая карта «Синица»;2026-05-12;;active
A1010304;C110063;DC;Дебетовая карта «Синица»;2024-07-16;;active
A1010305;C106320;DC;Дебетовая карта «Синица»;2024-05-10;;active
A1010306;C110127;DC;Дебетовая карта «Синица»;2025-09-02;;active
A1010307;C102988;DC;Дебетовая карта «Синица»;2024-06-10;;active
A1010308;C101581;DC;Дебетовая карта «Синица»;2026-04-09;;active
A1010309;C101581;DEP;Вклад «Гнездо»;2022-06-13;;active
A1010310;C106938;DC;Дебетовая карта «Синица»;2023-09-24;;active
A1010311;C106938;DC;Дебетовая карта «Синица»;2026-09-13;;active
A1010312;C100477;DC;Дебетовая карта «Синица»;2025-12-02;;active
A1010313;C100477;DC;Дебетовая карта «Синица»;2025-12-02;;active
A1010314;C111625;DC;Дебетовая карта «Синица»;2024-04-08;;active
A1010315;C111625;SV;Накопительный счёт «Копилка»;2024-04-08;;active
A1010316;C111625;DC;Дебетовая карта «Синица»;2024-04-08;;active
A1010317;C104181;DC;Дебетовая карта «Синица»;2024-11-11;;active
A1010318;C104181;DC;Дебетовая карта «Синица»;2023-04-21;2026-12-05;closed
A1010319;C104181;DC;Дебетовая карта «Синица»;2025-02-27;;active
A1010320;C101980;DC;Дебетовая карта «Синица»;2024-08-06;2025-07-16;closed
A1010321;C111922;DC;Дебетовая карта «Синица»;2025-07-09;2025-10-24;closed
A1010322;C105616;DC;Дебетовая карта «Синица»;2023-08-10;;active
A1010323;C106311;DC;Дебетовая карта «Синица»;2023-08-03;2026-01-08;closed
A1010324;C105397;DC;Дебетовая карта «Синица»;2023-01-27;;active
A1010325;C109931;DC;Дебетовая карта «Синица»;2022-09-20;;active
A1010326;C109931;CC;Кредитная карта «Синица»;2025-12-19;;active
A1010327;C109931;DC;Дебетовая карта «Синица»;2025-05-24;;active
A1010328;C108355;DC;Дебетовая карта «Синица»;2025-03-22;;active
A1010329;C108355;DC;Дебетовая карта «Синица»;2024-06-28;2026-03-22;closed
A1010330;C108355;DC;Дебетовая карта «Синица»;2024-06-28;;active
A1010331;C111574;DC;Дебетовая карта «Синица»;2024-08-28;;active
A1010332;C111574;SV;Накопительный счёт «Копилка»;2025-04-05;;active
A1010333;C104299;DC;Дебетовая карта «Синица»;2024-12-15;;active
A1010334;C104299;DC;Дебетовая карта «Синица»;2025-09-02;;active
A1010335;C104299;DC;Дебетовая карта «Синица»;2024-12-15;;active
A1010336;C104183;DC;Дебетовая карта «Синица»;2025-12-19;;active
A1010337;C104183;DC;Дебетовая карта «Синица»;2025-12-19;;active
A1010338;C104753;DC;Дебетовая карта «Синица»;2024-12-16;;active
A1010339;C106535;DC;Дебетовая карта «Синица»;2025-02-15;;active
A1010340;C106535;DC;Дебетовая карта «Синица»;2026-10-01;2025-01-07;closed
A1010341;C103699;DC;Дебетовая карта «Синица»;2022-12-16;;active
A1010342;C101089;DC;Дебетовая карта «Синица»;2024-09-25;;active
A1010343;C101089;DC;Дебетовая карта «Синица»;2026-06-07;;active
A1010344;C101089;DC;Дебетовая карта «Синица»;2024-09-25;;active
A1010345;C102884;DC;Дебетовая карта «Синица»;2024-07-22;;active
A1010346;C104581;DC;Дебетовая карта «Синица»;2025-05-27;;active
A1010347;C110987;DC;Дебетовая карта «Синица»;2024-12-10;;active
A1010348;C100744;DC;Дебетовая карта «Синица»;2023-09-01;;active
A1010349;C105741;DC;Дебетовая карта «Синица»;2025-11-26;;active
A1010350;C105741;DEP;Вклад «Гнездо»;2025-11-26;;active
A1010351;C102899;DC;Дебетовая карта «Синица»;2024-05-17;;active
A1010352;C101125;DC;Дебетовая карта «Синица»;2024-03-17;;active
A1010353;C101125;CC;Кредитная карта «Синица»;2023-01-01;;active
A1010354;C100791;DC;Дебетовая карта «Синица»;2026-04-13;;active
A1010355;C100791;CC;Кредитная карта «Синица»;2023-03-22;;active
A1010356;C104723;DC;Дебетовая карта «Синица»;2025-08-03;2026-10-19;closed
A1010357;C104723;CC;Кредитная карта «Синица»;2025-06-27;;active
A1010358;C104723;CC;Кредитная карта «Синица»;2025-06-27;;active
A1010359;C105842;DC;Дебетовая карта «Синица»;2024-01-07;;active
A1010360;C105842;DC;Дебетовая карта «Синица»;2026-02-22;;active
A1010361;C105842;DEP;Вклад «Гнездо»;2025-12-20;;active
A1010362;C100312;DC;Дебетовая карта «Синица»;2025-11-02;;active
A1010363;C102325;DC;Дебетовая карта «Синица»;2025-09-06;;active
A1010364;C102325;CC;Кредитная карта «Синица»;2025-09-06;;active
A1010365;C102325;DC;Дебетовая карта «Синица»;2026-01-20;;active
A1010366;C111121;DC;Дебетовая карта «Синица»;2023-06-23;;active
A1010367;C111121;DC;Дебетовая карта «Синица»;2025-11-07;;active
A1010368;C111121;DC;Дебетовая карта «Синица»;2025-09-28;;active
A1010369;C106352;DC;Дебетовая карта «Синица»;2024-12-22;;active
A1010370;C108869;DC;Дебетовая карта «Синица»;2022-09-27;;active
A1010371;C108869;DC;Дебетовая карта «Синица»;2022-09-27;;active
A1010372;C108869;DC;Дебетовая карта «Синица»;2022-09-27;;active
A1010373;C106608;DC;Дебетовая карта «Синица»;2026-09-01;;active
A1010374;C106608;DC;Дебетовая карта «Синица»;2025-03-15;;active
A1010375;C111680;DC;Дебетовая карта «Синица»;2024-01-23;;active
A1010376;C105803;DC;Дебетовая карта «Синица»;2023-04-07;;active
A1010377;C105803;DEP;Вклад «Гнездо»;2025-01-28;;active
A1010378;C104878;DC;Дебетовая карта «Синица»;2025-08-11;;active
A1010379;C102217;DC;Дебетовая карта «Синица»;2026-11-15;;active
A1010380;C110330;DC;Дебетовая карта «Синица»;2026-08-28;;active
A1010381;C103816;DC;Дебетовая карта «Синица»;2026-06-08;;active
A1010382;C103816;DEP;Вклад «Гнездо»;2022-04-28;;active
A1010383;C107439;DC;Дебетовая карта «Синица»;2024-09-27;2025-08-25;closed
A1010384;C107439;DC;Дебетовая карта «Синица»;2023-05-01;;active
A1010385;C108522;DC;Дебетовая карта «Синица»;2024-07-07;;active
A1010386;C108522;SV;Накопительный счёт «Копилка»;2024-07-07;;active
A1010387;C108522;CC;Кредитная карта «Синица»;2024-07-07;;active
A1010388;C102296;DC;Дебетовая карта «Синица»;2021-10-18;;active
A1010389;C102296;DC;Дебетовая карта «Синица»;2021-10-18;;active
A1010390;C107293;DC;Дебетовая карта «Синица»;2025-12-17;;active
A1010391;C107293;DEP;Вклад «Гнездо»;2025-12-17;;active
A1010392;C104049;DC;Дебетовая карта «Синица»;2024-05-15;;active
A1010393;C104049;DC;Дебетовая карта «Синица»;2024-03-28;;active
A1010394;C106944;DC;Дебетовая карта «Синица»;2022-05-20;;active
A1010395;C108699;DC;Дебетовая карта «Синица»;2025-11-01;2026-11-04;closed
A1010396;C103436;DC;Дебетовая карта «Синица»;2026-04-24;2026-12-23;closed
A1010397;C103436;DC;Дебетовая карта «Синица»;2025-06-28;2025-03-08;closed
A1010398;C108311;DC;Дебетовая карта «Синица»;2025-10-03;;active
A1010399;C108311;DC;Дебетовая карта «Синица»;2022-07-16;;active
A1010400;C107015;DC;Дебетовая карта «Синица»;2024-05-03;2025-02-22;closed
A1010401;C101451;DC;Дебетовая карта «Синица»;2024-06-03;;active
A1010402;C100362;DC;Дебетовая карта «Синица»;2022-11-18;;active
A1010403;C106854;DC;Дебетовая карта «Синица»;2024-04-16;;active
A1010404;C106854;CC;Кредитная карта «Синица»;2024-04-16;;active
A1010405;C105158;DC;Дебетовая карта «Синица»;2025-03-05;;active
A1010406;C109702;DC;Дебетовая карта «Синица»;2026-09-25;2026-11-15;closed
A1010407;C108523;DC;Дебетовая карта «Синица»;2024-08-17;;active
A1010408;C108523;DC;Дебетовая карта «Синица»;2024-08-17;;active
A1010409;C104759;DC;Дебетовая карта «Синица»;2025-06-11;;active
A1010410;C101493;DC;Дебетовая карта «Синица»;2025-10-23;;active
A1010411;C101493;DC;Дебетовая карта «Синица»;2026-09-03;;active
A1010412;C109095;DC;Дебетовая карта «Синица»;2025-08-21;;active
A1010413;C109095;DEP;Вклад «Гнездо»;2025-08-21;;active
A1010414;C109095;CC;Кредитная карта «Синица»;2025-08-21;;active
A1010415;C105712;DC;Дебетовая карта «Синица»;2024-01-13;;active
A1010416;C110800;DC;Дебетовая карта «Синица»;2022-12-19;;active
A1010417;C110800;DC;Дебетовая карта «Синица»;2022-05-18;;active
A1010418;C100630;DC;Дебетовая карта «Синица»;2022-03-09;;active
A1010419;C100630;SV;Накопительный счёт «Копилка»;2024-09-19;;active
A1010420;C105646;DC;Дебетовая карта «Синица»;2023-06-22;;active
A1010421;C107363;DC;Дебетовая карта «Синица»;2024-06-13;;active
A1010422;C107363;CC;Кредитная карта «Синица»;2026-04-09;;active
A1010423;C105549;DC;Дебетовая карта «Синица»;2021-07-24;;active
A1010424;C105549;DC;Дебетовая карта «Синица»;2024-02-02;;active
A1010425;C106660;DC;Дебетовая карта «Синица»;2025-11-07;;active
A1010426;C106660;DEP;Вклад «Гнездо»;2025-11-07;;active
A1010427;C106660;DC;Дебетовая карта «Синица»;2025-11-07;;active
A1010428;C102434;DC;Дебетовая карта «Синица»;2023-02-01;;active
A1010429;C800667;DC;Дебетовая карта «Синица»;2024-09-01;;active
A1010430;C109900;DC;Дебетовая карта «Синица»;2023-06-09;;active
A1010431;C109900;CC;Кредитная карта «Синица»;2026-08-21;;active
A1010432;C107709;DC;Дебетовая карта «Синица»;2026-09-19;;active
A1010433;C107709;DC;Дебетовая карта «Синица»;2022-08-18;;active
A1010434;C104380;DC;Дебетовая карта «Синица»;2025-07-09;;active
A1010435;C104380;DC;Дебетовая карта «Синица»;2025-06-04;;active
A1010436;C106750;DC;Дебетовая карта «Синица»;2025-10-04;;active
A1010437;C105284;DC;Дебетовая карта «Синица»;2026-10-15;;active
A1010438;C105284;SV;Накопительный счёт «Копилка»;2022-03-14;;active
A1010439;C109893;DC;Дебетовая карта «Синица»;2021-08-23;;active
A1010440;C104280;DC;Дебетовая карта «Синица»;2026-07-19;;active
